pair,genename,zscore
V$CMYB_01 - V$SMAD_Q6_01,PLXNA1,3.93014839552802
V$CETS1P54_01 - V$NF1_Q6,PLXNA1,3.06339491715592
V$CETS1P54_01 - V$GR_Q6_01,PLXNA1,3.15054121329617
V$MYCMAX_B - V$NFKAPPAB65_01,PLXNA1,3.41335025051498
V$CP2_01 - V$SF1_Q6,PLXNA1,3.25510986281398
V$CP2_01 - V$GR_Q6_01,PLXNA1,3.53311958985442
V$AP1_Q2 - V$CEBPB_01,PLXNA1,3.03043406185372
V$CEBPB_01 - V$MYOD_Q6_01,PLXNA1,3.71509132021881
V$CEBPA_01 - V$PPARA_02,PLXNA1,3.23947321815065
V$AP1FJ_Q2 - V$DR3_Q4,PLXNA1,3.31181226366368
V$ER_Q6 - V$SF1_Q6,PLXNA1,3.40362741431869
V$ETS_Q6 - V$GR_Q6,PLXNA1,3.43760280265465
V$GRE_C - V$NF1_Q6,PLXNA1,3.21245681732267
V$HNF4_Q6 - V$SP1_Q6,PLXNA1,3.29686544663691
V$AP1_C - V$CETS168_Q6,PLXNA1,3.00128610401119
V$GRE_C - V$SMAD3_Q6,PLXNA1,3.72729141304798
V$ETS_Q4 - V$USF_C,PLXNA1,3.23539102165658
V$ETS1_B - V$OCT_Q6,PLXNA1,3.62716125484759
V$CREB_Q3 - V$ETS1_B,PLXNA1,3.57391728969391
V$PEBP_Q6 - V$SF1_Q6,PLXNA1,3.39322549045077
V$CETS168_Q6 - V$DR4_Q2,PLXNA1,3.30397040260421
V$E2A_Q2 - V$SMAD_Q6_01,PLXNA1,3.27886044111636
V$EGR_Q6 - V$PEBP_Q6,PLXNA1,3.92795421162214
V$ETS_Q6 - V$GR_Q6_01,PLXNA1,3.43749463254732
V$HNF4_Q6 - V$SP1_Q4_01,PLXNA1,3.0068192240996
V$SMAD_Q6_01 - V$SP1_Q2_01,PLXNA1,3.20294356197257
V$AHRHIF_Q6 - V$CP2_02,PLXNA1,3.14997368430048
V$PEBP_Q6 - V$SMAD_Q6_01,PLXNA1,4.15481292039753
V$CMYB_01 - V$NFKAPPAB_01,SSBP4,3.32297801058004
V$CMYB_01 - V$MYB_Q5_01,SSBP4,4.90659440722173
V$E2F1_Q4 - V$ELK1_02,SSBP4,3.2248973695797
V$CETS1P54_01 - V$DR3_Q4,SSBP4,3.05839181313393
V$CREBP1CJUN_01 - V$E2A_Q2,SSBP4,3.88905856806275
V$CREBP1CJUN_01 - V$MYOD_Q6_01,SSBP4,3.02110024275134
V$CETS168_Q6 - V$NFKAPPAB65_01,SSBP4,3.24914298586159
V$AP1FJ_Q2 - V$SMAD4_Q6,SSBP4,4.48003019550514
V$AP1FJ_Q2 - V$CREB_Q3,SSBP4,4.76991486436834
V$NFKB_Q6 - V$NFKB_Q6_01,SSBP4,3.8188481441465
V$AP1_C - V$CP2_02,SSBP4,3.31190151470355
V$ER_Q6_02 - V$USF_C,SSBP4,3.27302317599034
V$OSF2_Q6 - V$SOX9_B1,SSBP4,3.33510525464702
V$HIF1_Q5 - V$SMAD4_Q6,SSBP4,3.00173284720342
V$DR1_Q3 - V$ELF1_Q6,SSBP4,3.81737985208672
V$CEBP_Q3 - V$E2F_Q3_01,SSBP4,3.24609977260267
V$CEBP_Q3 - V$ETS_Q6,SSBP4,4.41172597211145
V$ETS_Q4 - V$NFKB_Q6_01,SSBP4,3.00134834884391
V$CEBP_Q2_01 - V$MYB_Q3,SSBP4,3.30427851132064
V$CREB_Q3 - V$SMAD_Q6_01,SSBP4,3.24410228432535
V$DR4_Q2 - V$SMAD_Q6_01,SSBP4,3.09706494324007
V$FOX_Q2 - V$VMYB_01,ZNF577,3.21858119653473
V$CMYB_01 - V$NF1_Q6_01,ZNF577,3.49411001367541
V$CP2_02 - V$CREBP1CJUN_01,ZNF577,3.3059256542668
V$NFKAPPAB65_01 - V$STAT_Q6,ZNF577,3.15889560469536
V$CEBPB_01 - V$SP1_Q4_01,ZNF577,3.16900016159252
V$CEBPB_01 - V$E2A_Q6,ZNF577,3.49283636006083
V$CEBPB_01 - V$KROX_Q6,ZNF577,3.16711697584305
V$AP1_Q2 - V$PR_Q2,ZNF577,3.33650680633798
V$AP1_Q2_01 - V$MYB_Q6,ZNF577,3.00739929437589
V$CEBP_Q2 - V$E2A_Q6,ZNF577,3.21315979448964
V$CEBP_Q2 - V$KROX_Q6,ZNF577,4.17559292353587
V$CREB_Q3 - V$GR_Q6,ZNF577,3.54291322226114
V$NFKB_Q6 - V$NFKB_Q6_01,ZNF577,3.96305803934138
V$NF1_Q6_01 - V$NFKB_Q6,ZNF577,3.0003102589103
V$CEBP_Q2_01 - V$SP1_Q6,ZNF577,3.09756191641887
V$GRE_C - V$SOX9_B1,ZNF577,3.0128084653018
V$AHRHIF_Q6 - V$E2F1_Q4,ZNF577,3.09385724839495
V$SMAD3_Q6 - V$STAT5B_01,ZNF577,3.35431988595108
V$E2F_03 - V$MYB_Q3,ZNF577,3.06222876088754
V$PR_Q2 - V$PU1_Q6,ZNF577,3.9162261752545
V$ETS_Q6 - V$PU1_Q6,ZNF577,3.82334600462934
V$MYB_Q3 - V$NF1_Q6_01,ZNF577,3.88515202648276
V$CP2_02 - V$NFKB_Q6_01,ZNF577,3.64020213514698
V$GATA_Q6 - V$USF_Q6_01,ZNF577,3.10452602468628
V$CEBP_Q2_01 - V$SP1_Q4_01,ZNF577,3.03385456948517
V$CEBP_Q2_01 - V$KROX_Q6,ZNF577,3.21520159169754
V$CP2_02 - V$E2F_Q3_01,ZNF577,4.21711779959293
V$MYOD_Q6_01 - V$NFAT_Q4_01,ZNF577,4.22140840372502
V$ETS_Q6 - V$PR_Q2,ZNF577,4.37457599055421
V$MYOD_01 - V$SOX9_B1,ZDHHC12,3.34297359709531
V$DR4_Q2 - V$ELK1_02,ZDHHC12,3.40919854184148
V$CETS1P54_01 - V$SP1_Q4_01,ZDHHC12,3.20507874035998
V$CETS1P54_01 - V$ETS_Q6,ZDHHC12,5.22070467141899
V$NFKAPPAB50_01 - V$NFKB_Q6_01,ZDHHC12,3.50759338754107
V$NFKAPPAB50_01 - V$PR_Q2,ZDHHC12,3.98357800382662
V$MYOD_Q6_01 - V$NFKAPPAB65_01,ZDHHC12,3.36965884668796
V$E2A_Q6 - V$NFKAPPAB65_01,ZDHHC12,3.46236025166421
V$CREL_01 - V$E2A_Q2,ZDHHC12,3.11994824132871
V$CREB_02 - V$E2F_Q4_01,ZDHHC12,3.0089926774657
V$CEBPB_02 - V$PPARA_02,ZDHHC12,3.05349594371426
V$CEBPB_02 - V$SP1_Q4_01,ZDHHC12,3.17659994128929
V$AP1_Q2 - V$E2F_Q4_01,ZDHHC12,3.19632729687742
V$NFY_Q6 - V$POU1F1_Q6,ZDHHC12,3.18746695783702
V$NFY_Q6 - V$NFY_Q6_01,ZDHHC12,3.55276156032128
V$CEBP_Q2 - V$PPARA_02,ZDHHC12,3.19149336712424
V$NFKB_C - V$NFKB_Q6_01,ZDHHC12,3.10586966182472
V$NFY_01 - V$POU1F1_Q6,ZDHHC12,3.12066863088922
V$NFY_01 - V$NFY_Q6_01,ZDHHC12,5.01476895860645
V$GR_Q6_01 - V$SF1_Q6,ZDHHC12,3.76006088176034
V$PR_Q2 - V$SF1_Q6,ZDHHC12,3.82920152775156
V$SF1_Q6 - V$SMAD_Q6_01,ZDHHC12,3.21564482438111
V$ELF1_Q6 - V$NF1_Q6_01,ZDHHC12,3.71587966349184
V$ETS_Q4 - V$ETS_Q6,ZDHHC12,3.7028806539856
V$AHRHIF_Q6 - V$ETS_Q4,ZDHHC12,3.02220934215344
V$CEBP_Q2_01 - V$MYB_Q3,ZDHHC12,3.18229470925351
V$E2A_Q2 - V$SP1_Q4_01,ZDHHC12,3.22948166479158
V$DR3_Q4 - V$E2A_Q2,ZDHHC12,3.2226052693606
V$CEBP_Q2_01 - V$MYB_Q5_01,ZDHHC12,3.5726603354259
V$ER_Q6_02 - V$GR_Q6_01,ZDHHC12,3.36959513233246
V$E2A_Q6 - V$NFAT_Q4_01,ZDHHC12,3.27035890243335
V$CP2_02 - V$ETS_Q6,ZDHHC12,3.3448159148238
V$AHRHIF_Q6 - V$PR_Q2,ZDHHC12,3.06117256374745
V$AHRHIF_Q6 - V$ETS_Q6,ZDHHC12,3.0935811776024
V$AP1FJ_Q2 - V$CETS1P54_01,NKD2,3.73123007765801
V$AP1_Q2 - V$CETS1P54_01,NKD2,3.26064679437837
V$CEBP_Q3 - V$CETS1P54_01,NKD2,3.562457757516
V$CETS1P54_01 - V$E2A_Q2,NKD2,4.23964072403026
V$CETS1P54_01 - V$ER_Q6_02,NKD2,3.13963525166051
V$AHRHIF_Q6 - V$CETS1P54_01,NKD2,3.17697260309705
V$CETS1P54_01 - V$MAF_Q6_01,NKD2,4.13703129088383
V$NFKAPPAB65_01 - V$PPARA_02,NKD2,3.48473155207317
V$CREL_01 - V$PPARA_02,NKD2,3.48057633712596
V$CP2_02 - V$PAX5_01,NKD2,3.32078145992383
V$AP1FJ_Q2 - V$ETS_Q4,NKD2,3.02682497716684
V$AP1FJ_Q2 - V$MAF_Q6_01,NKD2,3.08176286248474
V$AP1_Q6 - V$HIF1_Q5,NKD2,3.1284930202912
V$E2F_Q3_01 - V$ER_Q6,NKD2,4.32750383268037
V$MYCMAX_B - V$NFKB_Q6,NKD2,3.04570541341131
V$E2A_Q2 - V$NFKB_Q6,NKD2,3.07290179354674
V$E2A_Q6 - V$NFKB_Q6,NKD2,3.31939775876946
V$AHRHIF_Q6 - V$NFKB_Q6,NKD2,4.18706733212431
V$CEBP_Q3 - V$MYCMAX_B,NKD2,4.01817653144013
V$ETS_Q6 - V$MYCMAX_B,NKD2,3.48668398183807
V$MAF_Q6_01 - V$MYCMAX_B,NKD2,3.54780664833926
V$HMGIY_Q6 - V$USF_Q6_01,NKD2,3.48971820955578
V$DR4_Q2 - V$E2F_Q3_01,NKD2,3.31353264619896
V$CETS1P54_01 - V$IRF_Q6,KCNK7,3.34837985493515
V$NFKAPPAB65_01 - V$STAT_01,KCNK7,3.17601818632366
V$CREL_01 - V$STAT_01,KCNK7,3.664735081274
V$CP2_01 - V$GATA_Q6,KCNK7,3.55182521772281
V$AP1_Q2 - V$DR3_Q4,KCNK7,3.2709949264907
V$AP1_Q6 - V$NFKB_Q6,KCNK7,3.25265201902036
V$AP1_Q6 - V$DR3_Q4,KCNK7,3.37468851195164
V$AP1_Q6 - V$SMAD_Q6_01,KCNK7,3.0072980552392
V$AHRHIF_Q6 - V$ER_Q6,KCNK7,4.14151948864953
V$OCT1_Q5_01 - V$OCT_C,KCNK7,3.33660824988332
V$CEBP_Q2_01 - V$STAT_01,KCNK7,3.44778739166132
V$IRF_Q6_01 - V$MYCMAX_B,KCNK7,3.90373157827422
V$EFC_Q6 - V$SOX9_B1,KCNK7,3.28043686032485
V$IPF1_Q4 - V$SP1_Q4_01,KCNK7,3.24963816515476
V$CREB_Q3 - V$STAT6_01,KCNK7,4.11479605481465
V$AP1_Q4_01 - V$STAT6_01,KCNK7,3.41619828124675
V$AP1_01 - V$SMAD_Q6_01,KCNK7,3.6609422921251
V$CREB_Q3 - V$PU1_Q6,KCNK7,3.99979486414325
V$MYB_Q5_01 - V$PU1_Q6,KCNK7,3.36717326357045
V$AP1_Q4_01 - V$PU1_Q6,KCNK7,4.17558085017726
V$HMGIY_Q6 - V$SF1_Q6,KCNK7,4.23080868250411
V$CEBP_Q2_01 - V$SF1_Q6,KCNK7,3.26484864028936
V$NFAT_Q4_01 - V$SF1_Q6,KCNK7,3.1972992639618
V$OSF2_Q6 - V$PIT1_Q6,KCNK7,3.31985656551668
V$HMGIY_Q6 - V$NFAT_Q4_01,KCNK7,3.92872664677455
V$AP1_Q2_01 - V$CREB_Q3,KCNK7,3.44385137734966
V$AP1_Q4_01 - V$CREB_Q3,KCNK7,3.5581254788952
V$PIT1_Q6 - V$SMAD_Q6_01,KCNK7,3.36070588474696
V$AHRHIF_Q6 - V$ER_Q6_02,KCNK7,3.23296475304022
V$DR1_Q3 - V$ELK1_02,ITPRIP,3.68501111633142
V$CETS1P54_01 - V$CREB_Q3,ITPRIP,3.17070141852298
V$AP1_Q4_01 - V$CETS1P54_01,ITPRIP,3.75009578085338
V$CEBPA_01 - V$SP1_Q6_01,ITPRIP,3.11290394863053
V$CEBPA_01 - V$HNF4_Q6,ITPRIP,3.01926926468736
V$AHRHIF_Q6 - V$CEBPA_01,ITPRIP,3.30258363708009
V$CEBPB_02 - V$SP1_Q6,ITPRIP,3.72798144921722
V$CEBPB_02 - V$SP1_Q6_01,ITPRIP,3.12266508392179
V$CEBPB_02 - V$SP1_Q2_01,ITPRIP,3.30160728548884
V$CETS168_Q6 - V$COUP_01,ITPRIP,3.50205993757356
V$AP1_Q6 - V$GR_Q6_01,ITPRIP,3.28559147005342
V$MYB_Q6 - V$NFY_Q6,ITPRIP,3.47373049736046
V$CREB_Q3 - V$ER_Q6,ITPRIP,3.15379665357816
V$NFKB_Q6 - V$PU1_Q6,ITPRIP,4.88704729295981
V$ETS_Q6 - V$NFKB_Q6,ITPRIP,3.44210497663856
V$ELF1_Q6 - V$NFY_01,ITPRIP,3.8221973718796
V$NFY_01 - V$STAT_Q6,ITPRIP,3.38462288305488
V$E2F1_Q4 - V$NFAT_Q6,ITPRIP,3.24933278137828
V$NFAT_Q4_01 - V$PPARA_02,ITPRIP,3.81234970454895
V$DR1_Q3 - V$SMAD3_Q6,ITPRIP,3.00397548941801
V$SMAD3_Q6 - V$STAT_Q6,ITPRIP,3.34728843752102
V$CETS168_Q6 - V$DR1_Q3,ITPRIP,3.0999102858167
V$ELF1_Q6 - V$NFKB_Q6_01,ITPRIP,3.04270580039463
V$DR1_Q3 - V$OCT_Q6,ITPRIP,3.45713598050569
V$DR1_Q3 - V$E2A_Q6,ITPRIP,3.22047663282196
V$CREB_Q3 - V$ETS_Q4,ITPRIP,3.51350758647969
V$HNF1_Q6 - V$LEF1_Q2,ITPRIP,3.08795411430709
V$LEF1TCF1_Q4 - V$USF_Q6_01,ITPRIP,3.08377985724536
V$AP1_Q2_01 - V$LEF1_Q2,ITPRIP,3.66539155406655
V$CEBP_Q2_01 - V$PEBP_Q6,ITPRIP,3.08538777640374
V$MYB_Q5_01 - V$PR_Q2,ITPRIP,3.09563586996896
V$HNF4_Q6 - V$MYB_Q5_01,ITPRIP,3.91842941681122
V$GR_Q6_01 - V$HNF4_Q6,ITPRIP,3.3248367816165
V$ETS_Q6 - V$GR_Q6_01,ITPRIP,3.95232538031238
V$AP1_Q2_01 - V$ETS_Q6,ITPRIP,3.04738964507337
V$HNF4_Q6 - V$PR_Q2,ITPRIP,3.36461688367107
V$CMYB_01 - V$SP1_Q6,MYOF,3.2994818233842
V$CMYB_01 - V$SP1_Q6_01,MYOF,3.25611712783961
V$CMYB_01 - V$SP1_Q2_01,MYOF,3.2296000978066
V$CETS1P54_01 - V$SOX9_B1,MYOF,3.12204224752795
V$CETS1P54_01 - V$SMAD4_Q6,MYOF,3.15264636765374
V$CREBP1CJUN_01 - V$KROX_Q6,MYOF,3.06834737468733
V$CREL_01 - V$ELF1_Q6,MYOF,3.65283926985726
V$CREL_01 - V$ETS_Q4,MYOF,3.9675647275026
V$CP2_01 - V$SP1_Q6,MYOF,3.95768461143669
V$CP2_01 - V$EGR_Q6,MYOF,3.12458719988832
V$CEBPB_01 - V$NFY_Q6,MYOF,3.06582332967184
V$GR_Q6 - V$OCT1_02,MYOF,3.53570925090361
V$AP1_C - V$AP1FJ_Q2,MYOF,4.04094546809288
V$AP1_C - V$AP1_Q2,MYOF,3.37191048822391
V$MYB_Q6 - V$SMAD4_Q6,MYOF,3.09475310948319
V$ER_Q6 - V$GATA_C,MYOF,3.95362008895493
V$E2F_Q4_01 - V$OCT1_Q6,MYOF,3.07163560897439
V$AP1_C - V$ETS_Q4,MYOF,3.49245539165466
V$ER_Q6_02 - V$GATA_C,MYOF,3.40357436593037
V$EBF_Q6 - V$NFKB_C,MYOF,3.02372424100619
V$MYCMAX_B - V$PEBP_Q6,MYOF,3.93947121315516
V$SF1_Q6 - V$SP1_Q6_01,MYOF,4.42496099223129
V$MYB_Q3 - V$SMAD4_Q6,MYOF,3.53019311858181
V$EGR_Q6 - V$SP1_Q4_01,MYOF,3.56098953995074
V$CP2_02 - V$PR_Q2,MYOF,3.25400928471249
V$CP2_02 - V$SMAD_Q6_01,MYOF,4.84092572635363
V$CETS1P54_01 - V$MYCMAX_B,RORA,3.36485039970746
V$CETS1P54_01 - V$PU1_Q6,RORA,4.18943728503789
V$CETS168_Q6 - V$CETS1P54_01,RORA,3.69603214398506
V$CETS1P54_01 - V$ETS_Q6,RORA,3.83859381844455
V$CP2_02 - V$NFKAPPAB65_01,RORA,3.89018924575924
V$AP1_Q2 - V$PPARA_02,RORA,3.21321162249975
V$GRE_C - V$PR_Q2,RORA,3.03448040732484
V$MYCMAX_B - V$PU1_Q6,RORA,3.82227674382493
V$CETS168_Q6 - V$MYCMAX_B,RORA,3.22541708450553
V$E2F_Q3_01 - V$MYCMAX_B,RORA,7.06211574760451
V$ETS_Q6 - V$MYCMAX_B,RORA,4.61685415921813
V$AHRHIF_Q6 - V$MYCMAX_B,RORA,3.28793421487743
V$MYCMAX_B - V$PEBP_Q6,RORA,3.5729159824675
V$EBF_Q6 - V$ETS1_B,RORA,3.16269575596427
V$CETS168_Q6 - V$PU1_Q6,RORA,3.88142384577688
V$E2F_Q3_01 - V$PU1_Q6,RORA,4.43900009841392
V$ETS_Q6 - V$PU1_Q6,RORA,3.48772676253966
V$CP2_02 - V$E2F_Q3_01,RORA,3.51238314207231
V$E2F_Q3_01 - V$ETS_Q6,RORA,3.50042647552397
V$AHRHIF_Q6 - V$E2F_Q3_01,RORA,3.80550701115143
V$ETS_Q6 - V$SMAD_Q6_01,RORA,3.00085219977662
V$MYCMAX_B - V$VMYB_01,RFX2,3.43966561570919
V$CEBPB_02 - V$CETS1P54_01,RFX2,3.34052459994655
V$AP1FJ_Q2 - V$STAT6_01,RFX2,3.00040038097906
V$AP1FJ_Q2 - V$NFKB_Q6_01,RFX2,3.00568950666953
V$AP1_Q2 - V$STAT6_01,RFX2,3.06970389517845
V$MYB_Q6 - V$MYCMAX_B,RFX2,4.27232995932346
V$AP1_C - V$NFY_Q6,RFX2,3.39916572498002
V$NFY_01 - V$PEBP_Q6,RFX2,4.1073248422464
V$MYB_Q3 - V$MYCMAX_B,RFX2,3.746052950106
V$AHRHIF_Q6 - V$MYCMAX_B,RFX2,3.73737211545411
V$MYB_Q5_01 - V$SOX9_B1,RFX2,3.01265041707078
V$PEBP_Q6 - V$SOX9_B1,RFX2,3.84542691151047
V$CP2_02 - V$STAT5B_01,RFX2,3.82309644027541
V$CREB_Q3 - V$STAT6_01,RFX2,3.36667154451859
V$MYB_Q5_01 - V$PU1_Q6,RFX2,3.20946068963598
V$AHRHIF_Q6 - V$PU1_Q6,RFX2,3.05299531959468
V$CEBP_Q3 - V$SF1_Q6,RFX2,3.29289769065046
V$MYB_Q5_01 - V$SF1_Q6,RFX2,3.07616379786333
V$E2F_Q3_01 - V$SF1_Q6,RFX2,3.52872522658728
V$CEBP_Q3 - V$MYB_Q5_01,RFX2,4.74151268351961
V$GR_Q6_01 - V$HNF3_Q6,RFX2,3.15804303627624
V$CEBP_Q2_01 - V$MYB_Q5_01,RFX2,3.49586376848853
V$E2F_Q3_01 - V$MYB_Q5_01,RFX2,3.95921238153025
V$MAF_Q6_01 - V$MYB_Q5_01,RFX2,3.26436917812558
V$CP2_02 - V$E2F_Q3_01,RFX2,3.2204072507461
V$CETS1P54_01 - V$MYB_Q5_01,CREB1,3.18832547160941
V$AP1FJ_Q2 - V$CP2_01,CREB1,3.24390787184379
V$NFY_01 - V$PAX5_01,CREB1,3.21186084185108
V$AP1FJ_Q2 - V$ELF1_Q6,CREB1,3.13994439077947
V$AP1FJ_Q2 - V$SP1_Q4_01,CREB1,3.38776726264055
V$AP1_Q2 - V$ELF1_Q6,CREB1,3.14654262526282
V$NFKB_Q6 - V$SMAD_Q6_01,CREB1,3.20429106536639
V$GRE_C - V$MYCMAX_B,CREB1,3.11837963183489
V$HNF4_Q6 - V$NFKB_C,CREB1,3.21376603786673
V$CREB_Q3 - V$ETS1_B,CREB1,3.95323768175259
V$DR1_Q3 - V$E2F1_Q4,CREB1,3.31104025107269
V$E2F1_Q4 - V$MAF_Q6_01,CREB1,3.41423570154455
V$ETS_Q6 - V$STAT6_01,CREB1,3.0679494189376
V$DR1_Q3 - V$EFC_Q6,CREB1,3.14232155498401
V$ETS_Q6 - V$PU1_Q6,CREB1,7.94202964070598
V$PEBP_Q6 - V$PU1_Q6,CREB1,3.08235401325239
V$AP1_Q2_01 - V$SMAD3_Q6,CREB1,3.64663235667045
V$E2F_Q3_01 - V$ELF1_Q6,CREB1,3.01588390429066
V$ELF1_Q6 - V$SMAD_Q6_01,CREB1,3.98444694361777
V$ELF1_Q6 - V$PEBP_Q6,CREB1,3.92815006061218
V$ETS_Q4 - V$SP1_Q4_01,CREB1,3.09796795764904
V$ETS_Q4 - V$SMAD_Q6_01,CREB1,3.17423168764182
V$ETS_Q6 - V$MYB_Q5_01,CREB1,3.35551649442344
V$NFAT_Q4_01 - V$PEBP_Q6,CREB1,3.30143814890307
V$CMYB_01 - V$NFKAPPAB65_01,AP5B1,3.9184347253538
V$CMYB_01 - V$CREL_01,AP5B1,3.9205587048361
V$CMYB_01 - V$NFKB_C,AP5B1,3.88723048764235
V$AHRHIF_Q6 - V$CETS1P54_01,AP5B1,3.56380426055916
V$ER_Q6 - V$PU1_Q6,AP5B1,3.20766263263235
V$ER_Q6 - V$SP1_Q4_01,AP5B1,3.06865619916834
V$NFKB_Q6_01 - V$USF_C,AP5B1,3.08205471416798
V$CEBP_Q3 - V$MYCMAX_B,AP5B1,3.28173285047569
V$MYCMAX_B - V$SMAD_Q6_01,AP5B1,3.69699572868971
V$HIF1_Q3 - V$HIF1_Q5,AP5B1,3.35096122936448
V$PPARA_02 - V$SP1_Q4_01,AP5B1,3.02732810895347
V$ETS_Q4 - V$SF1_Q6,AP5B1,3.02884141708761
V$CREB_Q3 - V$PEBP_Q6,AP5B1,3.40120946790616
V$EGR_Q6 - V$MAF_Q6_01,AP5B1,5.35362545752424
V$E2F_Q3_01 - V$HNF4_Q6,AP5B1,3.26954162147689
V$MAF_Q6_01 - V$SP1_Q4_01,AP5B1,3.71124492386687
V$AHRHIF_Q6 - V$PEBP_Q6,AP5B1,3.36669668315213
V$ELK1_02 - V$PR_Q2,TMEM44,3.31393493671004
V$NF1_Q6 - V$SMAD_Q6_01,TMEM44,3.7018284620019
V$CREB_Q3 - V$GRE_C,TMEM44,3.15140624582261
V$ER_Q6_02 - V$GRE_C,TMEM44,3.37673243162355
V$ETS_Q6 - V$GRE_C,TMEM44,3.27579871232573
V$IRF_Q6 - V$STAT_01,TMEM44,3.09152694057192
V$MYCMAX_B - V$PU1_Q6,TMEM44,3.38199690054638
V$MYCMAX_B - V$SMAD4_Q6,TMEM44,5.07562729353549
V$E2F_Q3_01 - V$MYCMAX_B,TMEM44,3.59796410709604
V$ETS_Q6 - V$MYCMAX_B,TMEM44,4.09587818901872
V$AHRHIF_Q6 - V$MYCMAX_B,TMEM44,3.79699650949557
V$AP1_01 - V$NFY_Q6_01,TMEM44,3.31626263660474
V$AP1_01 - V$OCT_Q6,TMEM44,4.03884018047626
V$CEBP_Q3 - V$PU1_Q6,TMEM44,3.71928028824942
V$E2F_Q3_01 - V$PU1_Q6,TMEM44,5.15136296704899
V$ETS_Q6 - V$PU1_Q6,TMEM44,4.91440105863771
V$E2F_Q3_01 - V$SMAD4_Q6,TMEM44,3.61966210803177
V$AHRHIF_Q6 - V$SMAD4_Q6,TMEM44,3.77728904917636
V$CEBP_Q3 - V$ETS_Q6,TMEM44,4.41442639642942
V$CREB_Q4_01 - V$NFY_Q6_01,TMEM44,3.07759857251601
V$NF1_Q6_01 - V$SMAD_Q6_01,TMEM44,3.62965519076093
V$MAF_Q6_01 - V$MYB_Q5_01,TMEM44,3.09051819723109
V$E2F_Q3_01 - V$ETS_Q6,TMEM44,3.72817905328641
V$E2F_Q3_01 - V$SMAD_Q6_01,TMEM44,3.80759695310026
V$AHRHIF_Q6 - V$E2F_Q3_01,TMEM44,4.60042495241869
V$E2F_Q3_01 - V$PEBP_Q6,TMEM44,3.28231649108437
V$DR3_Q4 - V$ER_Q6_02,TMEM44,3.795825993912
V$AHRHIF_Q6 - V$SMAD_Q6_01,TMEM44,3.99591830635908
V$CETS1P54_01 - V$PU1_Q6,BATF2,3.05925560160186
V$CETS1P54_01 - V$MYB_Q5_01,BATF2,3.98169646782422
V$CREL_01 - V$MYB_Q5_01,BATF2,3.55430102825527
V$CEBPB_01 - V$IPF1_Q4,BATF2,3.16432877211551
V$CEBPA_01 - V$CEBP_Q2_01,BATF2,3.16744842624095
V$CEBPB_02 - V$CEBP_Q2_01,BATF2,4.10041047327751
V$AP1_Q6 - V$GRE_C,BATF2,3.36960234029905
V$AP1_Q6 - V$NF1_Q6_01,BATF2,3.31151874976123
V$ER_Q6 - V$PU1_Q6,BATF2,3.23631860632838
V$E2A_Q6 - V$ER_Q6,BATF2,3.1507605068448
V$GR_Q6 - V$SP1_Q6,BATF2,3.31660305325087
V$EGR_Q6 - V$GR_Q6,BATF2,3.06491208346225
V$AP1_C - V$NF1_Q6_01,BATF2,4.20507189392324
V$AP1_01 - V$GRE_C,BATF2,3.16751181830214
V$ETS_Q4 - V$GRE_C,BATF2,3.25566660774766
V$CREB_Q3 - V$GRE_C,BATF2,3.74523480243324
V$HNF4_Q6 - V$NFAT_Q6,BATF2,3.07845638829721
V$AP1_01 - V$EGR_Q6,BATF2,3.05336653984872
V$AP1_01 - V$CP2_02,BATF2,3.35898635714509
V$LEF1_Q2 - V$PPARA_02,BATF2,3.41056938038418
V$MYB_Q5_01 - V$PU1_Q6,BATF2,3.03490578250068
V$CP2_02 - V$SF1_Q6,BATF2,3.89998116341922
V$AML_Q6 - V$OSF2_Q6,BATF2,3.66439981414061
V$CREB_Q3 - V$ELF1_Q6,BATF2,3.0818359402998
V$AP1_Q2_01 - V$ELF1_Q6,BATF2,3.02106939897076
V$DR1_Q3 - V$SP1_Q2_01,BATF2,3.072484259325
V$DR1_Q3 - V$EBF_Q6,BATF2,3.04386132383067
V$CP2_02 - V$ETS_Q4,BATF2,3.48180670068106
V$E2A_Q2 - V$IRF_Q6,BATF2,3.12011641556391
V$NFKB_Q6_01 - V$PR_Q2,BATF2,3.18243332333632
V$HNF4_Q6 - V$STAT_Q6,BATF2,3.50226454013916
V$HNF3_Q6 - V$PEBP_Q6,BATF2,3.20304604472971
V$CREB_Q3 - V$NF1_Q6_01,BATF2,3.66652888836977
V$AP1_Q2_01 - V$SMAD_Q6_01,BATF2,4.25951643832869
V$CMYB_01 - V$ELK1_01,SLC38A10,3.54331169875973
V$CMYB_01 - V$NFKB_Q6,SLC38A10,3.12172348409505
V$CETS168_Q6 - V$CMYB_01,SLC38A10,3.30732221427079
V$CMYB_01 - V$HNF4_Q6,SLC38A10,3.25587699406718
V$CETS1P54_01 - V$MYB_Q5_01,SLC38A10,3.94191805491753
V$CETS1P54_01 - V$ETS_Q6,SLC38A10,4.48129076478925
V$CP2_01 - V$GR_Q6_01,SLC38A10,3.93846020814553
V$CEBPA_01 - V$DR1_Q3,SLC38A10,3.21480863325173
V$CEBPA_01 - V$SP1_Q4_01,SLC38A10,3.29605986854022
V$CEBPB_02 - V$PR_Q2,SLC38A10,3.1761789168122
V$ER_Q6 - V$STAT6_01,SLC38A10,3.88417979439484
V$ER_Q6 - V$STAT_Q6,SLC38A10,4.0587511974992
